txn_id,account_id,customer_id,txn_date,value_date,txn_timestamp,dr_cr,amount_inr,balance_after_txn_inr,channel,instrument_no,description,counterparty_id,counterparty_name,counterparty_type,category_lvl1,category_lvl2,gst_invoice_flag,gst_invoice_no,invoice_due_date,is_cash,is_related_party,is_return,return_reason,loan_facility_id,source_system,classification_confidence,anomaly_tag,notes
TXN-C1-20250428-0035,ACC-CTB-003-SB1,CTB-RTL-003,2025-04-28,2025-04-28,2025-04-28T18:26:03,DR,878.99,117200.91,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20250429-0036,ACC-CTB-003-SB1,CTB-RTL-003,2025-04-29,2025-04-29,2025-04-29T18:28:57,DR,2721.34,114479.57,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20250430-0037,ACC-CTB-003-SB1,CTB-RTL-003,2025-04-30,2025-04-30,2025-04-30T13:53:01,DR,1011.07,113468.5,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20250501-0038,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-01,2025-05-01,2025-05-01T10:49:52,CR,53224.0,166692.5,NEFT,,NEFT CR Monthly salary credit,CP-C1-INC,Monthly salary credit,Buyer,Income,Salary credit,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20250501-0039,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-01,2025-05-01,2025-05-01T14:31:25,DR,4919.36,161773.14,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20250501-0040,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-01,2025-05-01,2025-05-01T18:21:44,DR,979.37,160793.77,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20250502-0041,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-02,2025-05-02,2025-05-02T13:44:46,DR,6778.85,154014.92,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250502-0042,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-02,2025-05-02,2025-05-02T16:49:21,DR,2183.13,151831.79,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250503-0043,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-03,2025-05-03,2025-05-03T10:33:54,DR,3932.32,147899.47,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250503-0044,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-03,2025-05-03,2025-05-03T20:15:01,DR,595.85,147303.62,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20250504-0045,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-04,2025-05-04,2025-05-04T12:03:01,DR,797.88,146505.74,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250505-0046,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-05,2025-05-05,2025-05-05T18:08:37,DR,1919.79,144585.95,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20250506-0047,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-06,2025-05-06,2025-05-06T17:30:58,DR,2121.57,142464.38,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250507-0048,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-07,2025-05-07,2025-05-07T13:37:21,DR,18900.0,123564.38,AutoDebit,,AutoDebit DR Contoso Bank (Loan EMI),CP-C1-BANK,Contoso Bank (Loan EMI),Bank,EMI,Loan EMI,N,,,N,N,N,NA,FAC-C1-PL-001,CBS_SYNTH,0.97,None,
TXN-C1-20250507-0049,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-07,2025-05-07,2025-05-07T17:22:28,DR,3676.02,119888.36,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20250508-0050,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-08,2025-05-08,2025-05-08T17:34:42,DR,2106.58,117781.78,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250509-0051,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-09,2025-05-09,2025-05-09T17:56:57,DR,2422.0,115359.78,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20250510-0052,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-10,2025-05-10,2025-05-10T17:53:08,DR,2430.03,112929.75,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20250511-0053,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-11,2025-05-11,2025-05-11T15:15:20,DR,3135.16,109794.59,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20250512-0054,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-12,2025-05-12,2025-05-12T13:43:00,DR,1576.57,108218.02,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250513-0055,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-13,2025-05-13,2025-05-13T19:16:56,DR,1212.1,107005.92,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250514-0056,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-14,2025-05-14,2025-05-14T13:30:31,DR,600.14,106405.78,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250515-0057,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-15,2025-05-15,2025-05-15T12:53:53,DR,1682.64,104723.14,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250516-0058,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-16,2025-05-16,2025-05-16T10:42:59,CR,57258.3,161981.44,NEFT,,NEFT CR Monthly salary credit,CP-C1-INC,Monthly salary credit,Buyer,Income,Salary credit,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250516-0059,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-16,2025-05-16,2025-05-16T16:10:50,DR,675.61,161305.83,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250516-0060,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-16,2025-05-16,2025-05-16T19:01:02,DR,1489.63,159816.2,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20250517-0061,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-17,2025-05-17,2025-05-17T12:35:05,DR,3480.73,156335.47,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20250517-0062,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-17,2025-05-17,2025-05-17T18:09:10,DR,2385.42,153950.05,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20250518-0063,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-18,2025-05-18,2025-05-18T11:53:47,DR,2885.71,151064.34,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.99,None,
TXN-C1-20250519-0064,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-19,2025-05-19,2025-05-19T12:43:13,DR,2137.29,148927.05,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250520-0065,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-20,2025-05-20,2025-05-20T14:56:01,DR,1309.21,147617.84,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.99,None,
TXN-C1-20250521-0066,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-21,2025-05-21,2025-05-21T15:46:00,DR,3845.88,143771.96,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20250522-0067,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-22,2025-05-22,2025-05-22T16:34:50,DR,1063.09,142708.87,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250523-0068,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-23,2025-05-23,2025-05-23T17:33:40,DR,2713.06,139995.81,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20250524-0069,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-24,2025-05-24,2025-05-24T15:07:00,DR,1435.6,138560.21,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250525-0070,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-25,2025-05-25,2025-05-25T18:49:19,DR,3293.11,135267.1,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20250526-0071,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-26,2025-05-26,2025-05-26T19:19:37,DR,1231.46,134035.64,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20250527-0072,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-27,2025-05-27,2025-05-27T13:30:03,DR,1889.1,132146.54,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.88,None,
TXN-C1-20250528-0073,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-28,2025-05-28,2025-05-28T16:07:28,DR,661.68,131484.86,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20250529-0074,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-29,2025-05-29,2025-05-29T12:13:54,DR,1258.2,130226.66,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250530-0075,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-30,2025-05-30,2025-05-30T18:48:27,DR,2828.5,127398.16,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.99,None,
TXN-C1-20250531-0076,ACC-CTB-003-SB1,CTB-RTL-003,2025-05-31,2025-05-31,2025-05-31T12:52:34,DR,1184.33,126213.83,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20250601-0077,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-01,2025-06-01,2025-06-01T10:44:27,CR,68879.31,195093.14,NEFT,,NEFT CR Monthly salary credit,CP-C1-INC,Monthly salary credit,Buyer,Income,Salary credit,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250601-0078,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-01,2025-06-01,2025-06-01T18:12:46,DR,774.83,194318.31,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20250602-0079,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-02,2025-06-02,2025-06-02T10:21:10,DR,2869.13,191449.18,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20250602-0080,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-02,2025-06-02,2025-06-02T18:53:47,DR,2932.63,188516.55,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20250603-0081,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-03,2025-06-03,2025-06-03T12:44:36,DR,3212.6,185303.95,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20250603-0082,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-03,2025-06-03,2025-06-03T19:34:30,DR,3766.32,181537.63,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20250604-0083,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-04,2025-06-04,2025-06-04T17:51:38,DR,1802.58,179735.05,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250605-0084,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-05,2025-06-05,2025-06-05T17:16:27,DR,713.07,179021.98,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250606-0085,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-06,2025-06-06,2025-06-06T12:19:13,DR,1560.11,177461.87,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20250607-0086,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-07,2025-06-07,2025-06-07T10:38:57,DR,1707.53,175754.34,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20250607-0087,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-07,2025-06-07,2025-06-07T20:14:35,DR,18900.0,156854.34,AutoDebit,,AutoDebit DR Contoso Bank (Loan EMI),CP-C1-BANK,Contoso Bank (Loan EMI),Bank,EMI,Loan EMI,N,,,N,N,N,NA,FAC-C1-PL-001,CBS_SYNTH,0.97,None,
TXN-C1-20250608-0088,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-08,2025-06-08,2025-06-08T12:59:50,DR,5005.89,151848.45,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20250609-0089,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-09,2025-06-09,2025-06-09T16:39:20,DR,2458.26,149390.19,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20250610-0090,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-10,2025-06-10,2025-06-10T17:05:37,DR,4578.65,144811.54,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20250611-0091,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-11,2025-06-11,2025-06-11T13:13:38,DR,263.58,144547.96,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20250612-0092,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-12,2025-06-12,2025-06-12T14:07:00,DR,1455.62,143092.34,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.98,None,
TXN-C1-20250613-0093,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-13,2025-06-13,2025-06-13T13:17:40,DR,6400.88,136691.46,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20250614-0094,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-14,2025-06-14,2025-06-14T19:06:02,DR,2960.13,133731.33,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250615-0095,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-15,2025-06-15,2025-06-15T15:39:24,DR,1075.11,132656.22,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20250616-0096,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-16,2025-06-16,2025-06-16T10:05:58,DR,1043.91,131612.31,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250616-0097,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-16,2025-06-16,2025-06-16T18:24:49,DR,3426.13,128186.18,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250617-0098,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-17,2025-06-17,2025-06-17T10:15:50,CR,55305.37,183491.55,NEFT,,NEFT CR Monthly salary credit,CP-C1-INC,Monthly salary credit,Buyer,Income,Salary credit,N,,,N,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20250617-0099,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-17,2025-06-17,2025-06-17T14:14:56,DR,1700.35,181791.2,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.88,None,
TXN-C1-20250617-0100,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-17,2025-06-17,2025-06-17T20:18:27,DR,983.05,180808.15,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250618-0101,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-18,2025-06-18,2025-06-18T16:33:00,DR,1232.64,179575.51,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250619-0102,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-19,2025-06-19,2025-06-19T18:57:54,DR,1164.17,178411.34,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20250620-0103,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-20,2025-06-20,2025-06-20T17:25:27,DR,1185.96,177225.38,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250621-0104,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-21,2025-06-21,2025-06-21T16:15:02,DR,1221.34,176004.04,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
TXN-C1-20250622-0105,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-22,2025-06-22,2025-06-22T14:15:21,DR,4669.14,171334.9,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250623-0106,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-23,2025-06-23,2025-06-23T12:07:10,DR,881.18,170453.72,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.95,None,
TXN-C1-20250624-0107,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-24,2025-06-24,2025-06-24T13:10:37,DR,765.18,169688.54,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20250625-0108,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-25,2025-06-25,2025-06-25T19:05:22,DR,2131.19,167557.35,Card,,Card DR Indian Oil Fuel,CP-C1-FUEL,Indian Oil Fuel,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250626-0109,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-26,2025-06-26,2025-06-26T12:36:41,DR,2843.99,164713.36,Card,,Card DR GlobalMart Online,CP-C1-GM,GlobalMart Online,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.9,None,
TXN-C1-20250627-0110,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-27,2025-06-27,2025-06-27T14:40:19,DR,1362.94,163350.42,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.94,None,
TXN-C1-20250628-0111,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-28,2025-06-28,2025-06-28T16:13:32,DR,3594.62,159755.8,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.92,None,
TXN-C1-20250630-0112,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-30,2025-06-30,2025-06-30T12:43:39,CR,1115.72,160871.52,Internal,,Internal CR Contoso Bank,CP-C1-BANK,Contoso Bank,Bank,Income,Savings interest,N,,,N,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20250630-0113,ACC-CTB-003-SB1,CTB-RTL-003,2025-06-30,2025-06-30,2025-06-30T18:19:53,DR,5484.22,155387.3,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250701-0114,ACC-CTB-003-SB1,CTB-RTL-003,2025-07-01,2025-07-01,2025-07-01T11:40:20,DR,4485.69,150901.61,ATM,,ATM DR ATM cash withdrawal,CP-C1-ATM,ATM cash withdrawal,Supplier,Cash,ATM withdrawal,N,,,Y,N,N,NA,,CBS_SYNTH,0.91,None,
TXN-C1-20250701-0115,ACC-CTB-003-SB1,CTB-RTL-003,2025-07-01,2025-07-01,2025-07-01T16:41:56,DR,1584.98,149316.63,Card,,Card DR Zomato,CP-C1-FOOD,Zomato,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.96,None,
TXN-C1-20250702-0116,ACC-CTB-003-SB1,CTB-RTL-003,2025-07-02,2025-07-02,2025-07-02T12:21:51,CR,64740.55,214057.18,NEFT,,NEFT CR Monthly salary credit,CP-C1-INC,Monthly salary credit,Buyer,Income,Salary credit,N,,,N,N,N,NA,,CBS_SYNTH,0.93,None,
TXN-C1-20250702-0117,ACC-CTB-003-SB1,CTB-RTL-003,2025-07-02,2025-07-02,2025-07-02T13:59:19,DR,2654.29,211402.89,Card,,Card DR Reliance Trends,CP-C1-SHOP,Reliance Trends,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.89,None,
TXN-C1-20250702-0118,ACC-CTB-003-SB1,CTB-RTL-003,2025-07-02,2025-07-02,2025-07-02T20:31:46,DR,2495.21,208907.68,Card,,Card DR MSEDCL / Utilities,CP-C1-UTIL,MSEDCL / Utilities,Supplier,Card spend,Retail purchase,N,,,N,N,N,NA,,CBS_SYNTH,0.97,None,
